OBJECTID,DOCUMENTNBR,CRASHREPORTLINK,CRASHYR,DISTRICTNBR,NLFID,NLFJURCD,NLFCOUNTYCD,NLFROUTETYPECD,COUNTYLOGNBR,ODOTLATITUDENBR,ODOTLONGITUDENBR,ODOTFIPSCD,SEVERITYBYTYPECD,ODPSTOTALFATALITIESNBR,INCAPACINJURIESNBR,NONINCAPACINJURIESNBR,POSSIBLEINJURIESNBR,NOINJURYREPORTEDNBR,UNRESTRAINOCCUPANTS,NUMBEROFUNITSNBR,CRASHTYPECD,FHWARDWYDEPARTUREIND,ODOTINTERSECTIONRELIND,ODOTCRASHLOCATIONCD,FACILITYTYPECD,AREACD,FUNCTIONALCLASSCD,NHSCD,ODOTDIVUNDIVIND,ODOTLANESNBR,OPERACCESSCONTROLCD,FREEWAYIND,INTERSTATEIND,ODOTMAINTAINEDHWYIND,MAINTENANCEAUTHORITYCD,ODOTCITYVILLAGETWPNME,MONTHOFCRASH,TIMEOFCRASH,DAYINWEEKCD,WEATHERCONDCD,ROADCONDPRIMARYCD,ROADCONDSECONDARYCD,LIGHTCONDPRIMARYCD,ROADCONTOURCD,ODPSALCOHOLIND,ODPSDRUGIND,ODPSSCHOOLZONEIND,ODPSMOTORCYCLEIND,ODPSSPEEDIND,ODPSSENIORDRIVERIND,ODPSWORKZONEIND,ODPSLOCINWORKZONECD,ODPSTYPEOFWORKZONECD,ODOTYOUNGDRIVERIND,DISTRACTEDDRIVERIND,ODPSCITYVILLAGETWPNME,ODPSLOCROADDIRCD,ODPSLOCROADNME,ODPSLOCROADSUFFIXCD,ODPSLOCDIRSUFFIXCD,ODPSLOCROUTEPREFIXCD,ODPSLOCROUTEID,ODPSLOCROUTESUFFIXCD,ODPSREFDIRECTIONCD,ODPSREFGIVEN,ODPSREFSUFFIXCD,ODPSREFDIRSUFFIXCD,ODPSREFROUTEPREFIXCD,ODPSREFROUTEID,ODPSREFROUTESUFFIXCD,ODPSADDRESSREFERENCE,ODPSMILEPOSTREFERENCE,ODPSREFPOINTUSEDCD,LOCALREPORTNUMBERID,U1ATFAULTIND,U1ODPSUNITNBR,U1DIRECTIONFROMCD,U1DIRECTIONTOCD,U1TURNCD,U1TRAFFICCONTROLCD,U1TYPEOFUNITCD,U1SPECIALFUNCTIONCD,U1UNITSPEEDNBR,U1POSTEDSPEEDNBR,U1PRECRASHACTIONCD,U1CONTCIRPRIMARYCD,U1CONTCIRSECONDARYCD,U1OBJECTSTRUCK,U1SEQOFEVENTS1CD,U1SEQOFEVENTS2CD,U1SEQOFEVENTS3CD,U1SEQOFEVENTS4CD,U1SEQOFEVENTS5CD,U1SEQOFEVENTS6CD,U1NONMOTORISTLOCCD,U1AGENBR,U1GENDERCD,U1ALCOHDRUGSUSPCTDCD,U1DISTRACTEDBY1CD,U1DISTRACTEDBY2CD,U2ODPSUNITNBR,U2DIRECTIONFROMCD,U2DIRECTIONTOCD,U2TURNCD,U2TRAFFICCONTROLCD,U2TYPEOFUNITCD,U2SPECIALFUNCTIONCD,U2UNITSPEEDNBR,U2POSTEDSPEEDNBR,U2PRECRASHACTIONCD,U2CONTCIRPRIMARYCD,U2CONTCIRSECONDARYCD,U2SEQOFEVENTS1CD,U2SEQOFEVENTS2CD,U2SEQOFEVENTS3CD,U2SEQOFEVENTS4CD,U2SEQOFEVENTS5CD,U2SEQOFEVENTS6CD,U2NONMOTORISTLOCCD,U2AGENBR,U2GENDERCD,U2ALCOHDRUGSUSPCTDCD,U2DISTRACTEDBY1CD,U2DISTRACTEDBY2CD,U3ODPSUNITNBR,U3TRAFFICCONTROLCD,U3TYPEOFUNITCD,U3SPECIALFUNCTIONCD,U3PRECRASHACTIONCD,U3CONTCIRPRIMARYCD,U3CONTCIRSECONDARYCD,U3SEQOFEVENTS1CD,U3SEQOFEVENTS2CD,U3SEQOFEVENTS3CD,U3SEQOFEVENTS4CD,U3SEQOFEVENTS5CD,U3SEQOFEVENTS6CD,INTERSECTIONIDCURRENT,INTERSECTIONLEGID,INTERCHANGEID,SARAMPID,SASEGMENTID,STATETRUELOGNBR
2633208,20167047325,https://hsip.dot.state.oh.us/report/?docnbr=20167047325,2016,5,CFAICR00075**C,C,FAI,CR,3.65,39.601291,-82.77088,15686,1,0,0,0,0,2,0,2,2,N,Y,3,,99999,7, ,U,2,0,N,N,N,80,CLEARCREEK TOWNSHIP,8,1737,4,2,1,9,1,2,0,0,0,0,0,0,0,0,0,Y,N,CLEARCREEK,,OAKLAND-STOUTSVILLE RD,RD,,,,,,BUSSERT RD,RD,,,,,,,1,A16-0516,Y,1,4,3,NT,1,7,1,25,55,1,1,,0,20,,,,,,,22,F,1,1,1,2,4,3,NT,1,3,1,30,55,1,9,1,20,,,,,,,22,F,1,1,1,,,,,,,,,,,,,,,,,,,3.65
2500921,20166105506,https://hsip.dot.state.oh.us/report/?docnbr=20166105506,2016,5,SFAISR00188**C,S,FAI,SR,12.77,39.712272,-82.614057,41720,1,0,0,0,0,5,0,2,11,N,N,1,,99999,4, ,U,2,3,N,N,N,80,LANCASTER,8,1457,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,,CEDAR HILL,RD,,,,,,150 CEDAR HILL,,,,,,,,3,16  06516,Y,1,2,1,NT,12,25,1,5,,16,26,,0,20,,,,,,7,29,M,1,1,1,2,3,4,NT,12,3,1,15,35,1,1,,15,,,,,,,55,F,1,1,1,,,,,,,,,,,,,,,,,,,20.8
2382355,20164024090,https://hsip.dot.state.oh.us/report/?docnbr=20164024090,2016,5,MFAIMR00443**C,M,FAI,MR,0.1,39.802474,-82.8069,44086,3,0,0,1,0,1,0,2,11,N,Y,2,,99999,0, , ,0,0,N,N,N,80,LITHOPOLIS,8,1400,1,1,1,9,1,2,0,0,0,0,0,0,0,0,0,N,N,LITHOPOLIS,,WALNUT,ST,,,,,W,COLUMBUS,ST,,,,,,,1,A16-0481,Y,2,3,4,NT,2,25,1,10,25,16,23,,0,20,,,,,,2,10,M,1,1,1,1,2,1,NT,1,14,1,10,25,1,1,,15,,,,,,,47,M,1,1,1,,,,,,,,,,,,,,,,,,,999.99
2504597,20166109193,https://hsip.dot.state.oh.us/report/?docnbr=20166109193,2016,5,TFAITR00217**C,T,FAI,TR,0.84,39.920421,-82.802947,18000,1,0,0,0,0,1,0,1,17,N,Y,3,,99999,5, ,U,2,0,N,N,N,80,COLUMBUS,8,1144,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,HARBOUR TOWN,DR,,,,,,HINES,RD,,,,,,,1,160734384,Y,1,2,3,RT,1,3,1,0,,13,15,,0,9,,,,,,,18,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84
2508369,20166112973,https://hsip.dot.state.oh.us/report/?docnbr=20166112973,2016,5,MFAI9999999**C,M,FAI,99,99.99,,,18000,1,0,0,0,0,1,0,2,5,Y,N,1,,99999,0, , ,0,0,N,N,N,80,COLUMBUS,8,900,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,GRAND HVN,DR,,,,,,HARBOUR TOWN,DR,,,,,,,1,160764386,Y,1,2,1,NT,1,99,1,0,,14,99,,0,8,,,,,,,,U,1,1,1,2,2,1,NT,1,3,1,,25,10,1,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99
2650345,20167064464,https://hsip.dot.state.oh.us/report/?docnbr=20167064464,2016,5,SFAISR00204**C,S,FAI,SR,3.1,39.929635,-82.731231,80206,1,0,0,0,0,3,0,2,18,N,Y,3,,99999,4, ,U,2,3,N,N,Y,80,VIOLET TOWNSHIP,11,1729,6,1,1,9,1,1,0,0,0,0,0,1,0,0,0,N,N,VIOLET,,BLACKLICK EASTERN,RD,,,,,,WAGRAM,RD,,,,,,,1,A16-0749,Y,1,1,3,LT,2,5,1,10,45,6,2,99,0,20,,,,,,,33,F,1,1,1,2,3,4,NT,12,3,1,40,45,1,1,99,20,,,,,,,73,M,1,1,1,,,,,,,,,,,,,,,,,,,3.1
2390575,20164032327,https://hsip.dot.state.oh.us/report/?docnbr=20164032327,2016,5,TFAITR00304**C,T,FAI,TR,0.94,39.718535,-82.466383,5956,1,0,0,0,0,3,0,2,2,N,Y,3,,99999,7, ,U,2,0,N,N,N,80,BERNE TOWNSHIP,11,1112,7,1,1,9,1,1,0,0,0,0,1,0,0,0,0,Y,Y,BERNE (TOWNSHIP OF),,LANCASTER NEW LEXINGTON,RD,,,,,,MARIETTA,RD,,,,,,,1,A16-0771,Y,1,4,3,NT,1,3,1,60,55,1,9,17,0,20,,,,,,,25,M,1,2,1,2,4,1,LT,1,7,1,1,55,6,1,99,20,,,,,,,21,M,1,1,1,,,,,,,,,,,,,,,,,,,0.94
2651883,20167066003,https://hsip.dot.state.oh.us/report/?docnbr=20167066003,2016,5,TFAITR01819**C,T,FAI,TR,0.17,39.928223,-82.737168,80206,1,0,0,0,0,1,0,2,5,N,N,1,,99999,7, ,U,2,3,N,N,N,80,VIOLET TOWNSHIP,11,1056,5,1,1,9,1,1,0,0,0,0,0,0,0,0,0,N,N,VIOLET,,WHITE CROSS,DR,,,,,,13297,,,,,,,,3,A16-0786,Y,1,1,2,NT,1,17,1,10,25,1,17,1,0,21,,,,,,,27,M,1,1,1,2,1,2,NT,1,2,1,,25,10,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17
2651885,20167066005,https://hsip.dot.state.oh.us/report/?docnbr=20167066005,2016,5,TFAITR01286**C,T,FAI,TR,0.27,39.906523,-82.772197,80206,1,0,0,0,0,0,0,2,5,N,N,1,,99999,7, ,U,2,0,N,N,N,80,VIOLET TOWNSHIP,11,1558,3,1,1,9,9,1,0,0,0,0,0,0,0,0,0,N,N,VIOLET,,MELODY,LA,,,,,,GRANDVIEW,AV,,,,,,,1,A16-0779,Y,2,7,6,NT,1,99,1,25,25,1,17,99,0,21,,,,,,,,U,0,0,0,1,7,6,NT,1,5,1,,25,10,1,99,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
2554535,20166159312,https://hsip.dot.state.oh.us/report/?docnbr=20166159312,2016,5,MFAIMR00198**C,M,FAI,MR,0.49,39.723766,-82.616852,41720,1,0,0,0,0,1,0,2,5,N,N,1,,99999,0, , ,0,0,N,N,N,80,LANCASTER,11,729,5,1,1,0,2,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,,GARFIELD,AV,,,,,,824,,,,,,,,3,16  09556,Y,1,1,2,NT,1,99,1,0,25,99,17,,0,21,,,,,,,0,U,1,1,1,2,1,2,NT,1,6,1,,25,10,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.99
2553404,20166158181,https://hsip.dot.state.oh.us/report/?docnbr=20166158181,2016,5,MFAIMR00370**C,M,FAI,MR,0.8,39.723774,-82.629295,41720,1,0,0,0,0,1,0,2,7,N,N,1,,99999,0, , ,0,0,N,N,N,80,LANCASTER,11,1900,6,1,1,0,5,3,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,,SHOSHONE,DR,,,,,,691,,,,,,,,3,16  09406,Y,1,1,3,LT,1,6,1,15,25,6,17,,0,21,,,,,,,63,M,1,1,1,2,4,3,NT,1,2,1,,25,10,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.99
2453684,20166058103,https://hsip.dot.state.oh.us/report/?docnbr=20166058103,2016,5,SFAISR00037**C,S,FAI,SR,26.23,39.719354,-82.403509,69120,3,0,0,1,0,0,0,1,13,Y,N,1,,99999,5, ,U,2,3,N,N,Y,80,RUSH CREEK TOWNSHIP,5,45,3,1,1,0,5,1,1,0,0,0,0,0,0,0,0,N,N,RUSH CREEK (TOWNSHIP OF),,,,,SR,37,,,,,,CR,70,,,,1,23-0356-23,Y,1,4,3,NT,12,7,1,55,55,1,10,,44,8,31,44,,,,,55,M,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.72
2453102,20166057519,https://hsip.dot.state.oh.us/report/?docnbr=20166057519,2016,5,CFAICR00045**C,C,FAI,CR,5.05,39.737122,-82.716878,1630,1,0,0,0,0,2,0,2,4,N,N,1,,99999,6, ,U,2,0,N,N,N,80,AMANDA,5,800,5,2,1,0,1,2,0,0,0,0,0,0,0,0,0,N,N,AMANDA,,,,,CR,45,,,,,,TR,179,,,,1,23-0364-23,N,1,3,4,NT,12,14,1,20,55,1,99,,0,20,,,,,,,44,M,1,1,1,2,4,3,NT,12,22,4,20,55,1,99,,20,,,,,,,35,F,1,1,1,,,,,,,,,,,,,,,,,,,5.05
2453948,20166058368,https://hsip.dot.state.oh.us/report/?docnbr=20166058368,2016,5,SFAISR00256**C,S,FAI,SR,0.46,39.933827,-82.789432,62498,2,0,0,0,1,3,0,2,6,N,Y,2,,99999,3, ,D,6,3,N,N,N,80,PICKERINGTON,5,1317,4,2,2,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,PICKERINGTON,,,,,SR,256,,,,,,IR,70,,,,1,00000A-16-0844,Y,1,3,4,NT,4,3,1,25,40,1,2,,0,20,,,,,,,36,F,1,1,1,2,2,1,NT,4,7,1,35,40,1,1,,20,,,,,,,24,M,1,1,1,,,,,,,,,,,,,,,,,,,1.66
2455087,20166059511,https://hsip.dot.state.oh.us/report/?docnbr=20166059511,2016,5,CFAICR00023**C,C,FAI,CR,4.38,39.800453,-82.736882,6950,1,0,0,0,0,2,0,1,13,Y,Y,1,,99999,5, ,U,2,0,N,N,N,80,BLOOM TOWNSHIP,5,45,6,1,1,0,5,1,0,0,0,0,0,0,0,0,0,N,N,BLOOM (TOWNSHIP OF),,,,,CR,23,,,,,,CR,20,,,,1,23-0366-23,Y,1,4,2,RT,12,5,1,0,55,5,10,,40,8,40,,,,,,0,U,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38
2453818,20166058238,https://hsip.dot.state.oh.us/report/?docnbr=20166058238,2016,5,CFAICR00012**C,C,FAI,CR,2.34,39.590312,-82.785038,15686,3,0,0,2,0,0,0,2,18,Y,N,10,,99999,7, ,U,2,0,N,N,N,80,CLEARCREEK TOWNSHIP,5,1500,4,2,1,0,1,2,0,0,0,0,0,0,0,0,0,Y,N,CLEARCREEK (TOWNSHIP OF),,,,,CR,12,,,,,,TR,128,,,,1,23-0363-23,Y,2,2,4,LT,12,3,1,35,55,6,2,,0,11,20,8,,,,,17,F,1,1,1,1,1,2,NT,12,3,1,55,55,1,1,,20,8,,,,,,16,M,1,1,1,,,,,,,,,,,,,,,,,,,2.34
2454645,20166059069,https://hsip.dot.state.oh.us/report/?docnbr=20166059069,2016,5,SFAISR00037**C,S,FAI,SR,8.37,39.811638,-82.57068,63240,1,0,0,0,0,2,0,2,2,N,N,1,,99999,4, ,U,2,3,N,N,Y,80,PLEASANT TOWNSHIP,5,1100,2,4,2,0,1,1,0,0,0,0,0,1,0,0,0,Y,N,PLEASANT (TOWNSHIP OF),,,,,SR,37,,,,,,CR,17,,,,1,23-0379-23,Y,1,2,1,NT,12,3,1,55,55,1,9,,0,20,,,,,,,70,M,1,1,1,2,2,1,NT,12,3,1,30,55,11,1,,20,,,,,,,19,M,1,1,1,,,,,,,,,,,,,,,,,,,123.86
2469945,20166074411,https://hsip.dot.state.oh.us/report/?docnbr=20166074411,2016,5,SFAISR00256**C,S,FAI,SR,0.75,39.929677,-82.788614,62498,1,0,0,0,0,6,0,2,2,N,Y,1,,99999,3, ,U,6,3,N,N,N,80,PICKERINGTON,6,1632,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,PICKERINGTON,,,,,SR,256,,,,,,SR,204,,,,1,00000A-16-1076,Y,1,1,2,NT,12,6,1,1,40,1,9,,0,20,,,,,,,21,F,1,1,1,2,1,2,NT,4,6,1,,40,11,1,,20,,,,,,,40,M,1,1,1,,,,,,,,,,,,,,,,,,,1.95
2474288,20166078767,https://hsip.dot.state.oh.us/report/?docnbr=20166078767,2016,5,CFAICR00024**C,C,FAI,CR,5.47,39.636085,-82.67765,46382,3,0,0,1,0,0,0,1,13,Y,N,1,,99999,7, ,U,2,0,N,N,N,80,MADISON TOWNSHIP,6,2215,4,1,1,0,5,4,0,0,0,0,0,0,0,0,0,Y,N,MADISON (TOWNSHIP OF),,,,,CR,24,,,,,,CR,69,,,,1,23-0457-23,Y,1,8,2,RT,12,6,1,50,55,13,10,,48,8,52,48,1,,,,21,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.47
2474516,20166078995,https://hsip.dot.state.oh.us/report/?docnbr=20166078995,2016,5,CFAICR00021**C,C,FAI,CR,0.4,39.798794,-82.697045,32060,3,0,0,1,0,0,1,1,13,N,Y,3,,99999,7, ,U,2,0,N,N,N,80,GREENFIELD TOWNSHIP,6,2305,2,1,1,0,5,1,1,0,0,0,1,0,0,0,0,N,N,GREENFIELD (TOWNSHIP OF),,,,,CR,21,,,,,,CR,263,,,,1,23-0466-23,Y,1,1,2,NT,2,2,1,55,45,1,4,,40,8,44,40,48,,,,55,F,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
2472169,20166076637,https://hsip.dot.state.oh.us/report/?docnbr=20166076637,2016,5,SFAIUS00033**C,S,FAI,US,3.08,39.83478,-82.746281,80206,1,0,0,0,0,2,0,2,2,N,N,1,,99999,3,N,D,4,2,N,N,Y,80,VIOLET TOWNSHIP,6,1725,7,2,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,Y,VIOLET (TOWNSHIP OF),,,,,US,33,,,,,,CR,20,,,,1,23-0461-23,Y,1,4,3,NT,12,2,1,50,60,1,9,,0,20,,,,,,,28,M,1,6,1,2,4,3,NT,12,6,1,5,60,11,1,,20,,,,,,,24,F,1,1,1,,,,,,,,,,,,,,,,,,,140.58
2469800,20166074266,https://hsip.dot.state.oh.us/report/?docnbr=20166074266,2016,5,CFAI9999999**C,C,FAI,99,99.99,,,35812,1,0,0,0,0,3,0,2,4,N,N,1,,99999,0, , ,0,0,N,N,N,80,HOCKING TOWNSHIP,6,1340,4,1,1,0,1,4,0,0,0,0,0,0,0,0,0,N,N,HOCKING (TOWNSHIP OF),,,,,CR,61,,,,,,CR,90,,,,1,23-0441-23,Y,1,1,2,NT,12,7,1,25,45,1,8,,0,20,,,,,,,38,M,1,1,1,2,2,1,NT,12,6,1,25,45,1,1,,20,,,,,,,46,F,1,1,1,,,,,,,,,,,,,,,,,,,99.99
2468232,20166072692,https://hsip.dot.state.oh.us/report/?docnbr=20166072692,2016,5,SFAIIR00070**C,S,FAI,IR,1.19,39.933487,-82.789388,62498,1,0,0,0,0,2,0,2,2,N,Y,8,,99999,1,N,D,5,1,Y,Y,Y,80,PICKERINGTON,6,1644,5,1,1,0,1,3,0,0,0,0,0,0,0,0,0,N,N,PICKERINGTON,,,,,IR,70,,,,,,SR,256,,,,1,00000A-16-1041,Y,1,3,4,NT,4,6,1,10,65,1,9,,0,20,,,,,,,51,F,1,1,1,2,3,4,NT,4,3,1,,65,11,1,,20,,,,,,,51,M,1,1,1,,,,,,,,,,,,,,,,,,,112.17
2532165,20166136866,https://hsip.dot.state.oh.us/report/?docnbr=20166136866,2016,5,CFAICR00054**C,C,FAI,CR,5.98,39.723073,-82.577179,41720,1,0,0,0,0,2,0,2,2,N,Y,3,,99999,5, ,U,2,0,N,N,N,80,LANCASTER,10,2051,3,1,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,Y,LANCASTER,,EAST FAIR,AV,,,,,,SHERIDAN,DR,,,,,,,1,16  08426,Y,1,4,3,NT,5,3,1,10,25,1,9,,0,20,,,,,,,25,M,1,1,7,2,4,3,NT,5,7,1,,25,11,1,,20,,,,,,,53,M,1,1,1,,,,,,,,,,,,,,,,,,,5.98
2532630,20166137332,https://hsip.dot.state.oh.us/report/?docnbr=20166137332,2016,5,SFAISR00158**C,S,FAI,SR,0.71,39.71999,-82.604316,41720,1,0,0,0,0,2,0,2,6,N,Y,2,,99999,4, ,U,4,3,N,N,N,80,LANCASTER,10,726,5,4,2,0,2,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,N,COLUMBUS,ST,,,,,W,SIXTH,AV,,,,,,,1,16  08481,Y,1,1,2,NT,4,6,1,25,25,1,3,,0,20,,,,,,,46,F,1,1,1,2,3,4,NT,4,13,22,35,35,1,1,,20,,,,,,,35,M,1,1,1,,,,,,,,,,,,,,,,,,,0.71
2529342,20166134029,https://hsip.dot.state.oh.us/report/?docnbr=20166134029,2016,5,CFAICR00054**C,C,FAI,CR,1.72,39.729126,-82.65539,41720,1,0,0,0,0,2,0,2,19,N,N,10,,99999,4, ,U,2,0,N,N,N,80,LANCASTER,10,1703,3,1,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,LANCASTER,W,FAIR,AV,,,,,,2750,,,,,,,,3,16  08140,Y,1,2,3,RT,1,6,1,10,35,8,2,,0,20,,,,,,,77,M,1,1,1,2,4,3,NT,12,13,14,35,35,1,1,,20,,,,,,,34,M,1,1,1,,,,,,,,,,,,,,,,,,,1.72
2532475,20166137176,https://hsip.dot.state.oh.us/report/?docnbr=20166137176,2016,5,MFAIMR00201**C,M,FAI,MR,0.17,39.73626,-82.61323,41720,1,0,0,0,0,2,0,2,5,N,N,1,,99999,0, , ,0,0,N,N,N,80,LANCASTER,10,1325,4,1,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,LANCASTER,,GLENMAR,DR,,,,,,1770,,,,,,,,3,16  08448,Y,1,2,1,NT,1,2,1,10,25,4,10,,0,20,,,,,,,68,F,1,1,1,2,2,1,NT,1,13,15,10,25,1,1,,20,,,,,,,40,M,1,1,1,,,,,,,,,,,,,,,,,,,999.99
2527624,20166132307,https://hsip.dot.state.oh.us/report/?docnbr=20166132307,2016,5,MFAI9999999**C,M,FAI,99,99.99,,,18000,1,0,0,0,0,1,0,3,7,N,N,1,,99999,0, , ,0,0,N,N,N,80,COLUMBUS,10,1147,1,1,1,0,1,3,0,0,0,0,1,0,0,0,0,N,N,COLUMBUS,,JACKLIN,DR,,,,,,STADLER,DR,,,,,,,1,160879585,Y,1,1,2,NT,1,6,1,45,25,1,17,,0,20,,,,,,,28,M,1,1,1,2,1,2,NT,1,6,1,,25,10,1,,20,,,,,,,,,,,,3,1,4,1,10,1,,20,,,,,,,,,,,99.99
2541885,20166146624,https://hsip.dot.state.oh.us/report/?docnbr=20166146624,2016,5,TFAITR00110**C,T,FAI,TR,0.17,39.92631,-82.80876,18000,1,0,0,0,0,5,0,3,2,N,N,1,,99999,4, ,U,2,0,N,N,N,80,REYNOLDSBURG,10,1727,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,REYNOLDSBURG,,TUSSING,RD,,,,,,JOHN STEVENS,WA,,,,,,,1,160961002,Y,1,4,3,NT,1,8,1,25,35,1,9,,0,20,,,,,,,33,F,1,1,1,2,4,3,NT,1,3,1,1,35,11,1,,20,,,,,,,34,F,1,1,1,3,1,6,1,11,1,,20,,,,,,,,,,,0.17
2627242,20167041358,https://hsip.dot.state.oh.us/report/?docnbr=20167041358,2016,5,TFAITR00139**C,T,FAI,TR,0.24,39.594,-82.772086,15686,1,0,0,0,0,2,0,1,13,Y,N,1,,99999,7, ,U,2,0,N,N,N,80,CLEARCREEK TOWNSHIP,7,1959,1,1,1,9,3,3,0,0,0,0,0,0,0,0,0,Y,N,CLEARCREEK,,BUSSERT,RD,,TR,139,,,9475,,,,,,,,3,A16-0449,Y,1,2,1,NT,1,2,1,35,35,13,17,,42,11,44,42,,,,,21,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2494649,20166099210,https://hsip.dot.state.oh.us/report/?docnbr=20166099210,2016,5,SFAISR00037**C,S,FAI,SR,13.56,39.738823,-82.588219,41720,3,0,0,2,0,0,0,1,13,N,N,1,,99999,3,N,U,2,3,N,N,N,80,LANCASTER,7,1235,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,LANCASTER,,,,,SR,37,,,1587,,,,,,,,3,16  06121,Y,1,2,1,NT,1,6,1,35,35,11,1,,40,6,11,9,40,40,,,18,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.05
2486771,20166091284,https://hsip.dot.state.oh.us/report/?docnbr=20166091284,2016,5,SFAIIR00070**C,S,FAI,IR,1.8,39.936155,-82.778527,80206,1,0,0,0,0,4,0,2,5,N,N,1,,99999,1,N,D,4,1,Y,Y,Y,80,VIOLET TOWNSHIP,7,1300,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,VIOLET (TOWNSHIP OF),,,,,IR,70,,,113,MP,,,,,,,2,45-0385-23,Y,1,4,3,NT,12,3,1,65,65,1,10,,0,20,,,,,,,47,F,1,1,1,2,4,3,NT,12,3,1,60,65,1,1,,20,8,30,,,,,24,F,1,1,1,,,,,,,,,,,,,,,,,,,112.78
2377937,20164019667,https://hsip.dot.state.oh.us/report/?docnbr=20164019667,2016,5,SFAISR00204**C,S,FAI,SR,2.74,39.929993,-82.738065,80206,1,0,0,0,0,1,0,1,13,Y,N,10,,99999,4, ,U,2,3,N,N,Y,80,VIOLET TOWNSHIP,7,1114,1,2,1,9,1,2,0,0,0,0,0,0,0,0,0,Y,N,VIOLET (TOWNSHIP OF),,,,,SR,204,,,8110,,,,,,,,3,A16-0405,Y,1,4,3,NT,12,3,1,45,45,1,17,,52,8,52,37,37,,,,16,U,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74
2485229,20166089738,https://hsip.dot.state.oh.us/report/?docnbr=20166089738,2016,5,SFAISR00158**C,S,FAI,SR,1.77,39.734613,-82.609035,41720,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,5, ,U,2,3,N,N,N,80,LANCASTER,7,218,1,1,1,0,4,2,1,0,0,0,1,0,0,0,0,N,N,LANCASTER,,,,,SR,158,,N,PERSHING,DR,,,,,,,1,16  05458,Y,1,2,1,NT,12,2,1,50,35,9,17,,48,9,40,43,48,,,,28,M,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77
2490092,20166094623,https://hsip.dot.state.oh.us/report/?docnbr=20166094623,2016,5,SFAIUS00022**C,S,FAI,US,12.27,39.700899,-82.634035,35812,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,3,N,U,2,3,N,N,Y,80,HOCKING TOWNSHIP,7,720,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,N,N,HOCKING (TOWNSHIP OF),,,,,US,22,,,13,MP,,,,,,,2,23-0546-23,Y,1,3,4,NT,12,7,1,0,45,1,99,,48,11,9,41,48,,,,0,U,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.81
2499534,20166104116,https://hsip.dot.state.oh.us/report/?docnbr=20166104116,2016,5,MFAIMR00320**C,M,FAI,MR,0.3,39.725945,-82.604781,41720,1,0,0,0,0,2,0,2,5,N,N,1,,99999,0, , ,0,0,N,N,N,80,LANCASTER,8,306,7,9,1,0,4,1,0,0,0,0,0,0,0,0,0,N,Y,LANCASTER,N,PARK,ST,,,,,N,216,ST,,,,,,,1,6304,Y,1,4,3,NT,1,8,1,10,25,1,17,,0,20,,,,,,,14,F,1,7,1,2,4,3,NT,1,5,1,,25,10,1,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.99
